"Id","OwnerId","IsDeleted","Name","RecordTypeId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Account__c","LLC_BI__Amount__c","LLC_BI__Contact__c","LLC_BI__Initial_Deposit__c","LLC_BI__Interest_Rate__c","LLC_BI__Maturity_Date__c","LLC_BI__Notes__c","LLC_BI__Open_Date__c","LLC_BI__Product_Line__c","LLC_BI__Product_Type__c","LLC_BI__Product__c","LLC_BI__Stage__c","LLC_BI__Status__c","LLC_BI__isConvert__c","LLC_BI__Mailing_Address__c","LLC_BI__Application__c","LLC_BI__Product_Reference__c","LLC_BI__lookupKey__c","Interest_Rate__c","LLC_BI__Account_Number__c","LLC_BI__Funding_Amount__c","LLC_BI__Funding_Method__c","LLC_BI__Ownership_Structure_Type__c","LLC_BI__Product_Package__c","Full_Product_Name__c","Branch__c","LLC_BI__APY__c","LLC_BI__Additional_Terms__c","LLC_BI__Alternate_Signature_Description__c","LLC_BI__Annual_Rent_Amount__c","LLC_BI__Billing_Frequency_Other__c","LLC_BI__Billing_Frequency__c","LLC_BI__Billing_Type__c","LLC_BI__CD_Term__c","LLC_BI__CESA_Responsible_Individual_Indicator__c","LLC_BI__Certificate_Number__c","LLC_BI__Change_Designated_Beneficiary_Indicator__c","LLC_BI__Compounding_Frequency__c","LLC_BI__Death_Before_Required_Beginning__c","LLC_BI__Description_of_Keys__c","LLC_BI__Distribution_Payment_Type__c","LLC_BI__Distribution_Start_Date__c","LLC_BI__Durable_Agency__c","LLC_BI__Five_Year_Period_Ends_Year__c","LLC_BI__Frequency_of_Distributions__c","LLC_BI__IRA_Is_Self_Directed__c","LLC_BI__IRA_Plan_Type__c","LLC_BI__IRA_Recharacterization_Initial_Cont_Amt__c","LLC_BI__IRA_Recharacterization_Initial_Cont_Date__c","LLC_BI__IRA_Recharacterization_Type__c","LLC_BI__Index_Name__c","LLC_BI__Initial_Interest_Rate_Type__c","LLC_BI__Initial_Interest_Rate__c","LLC_BI__Initial_Rate_Indicator__c","LLC_BI__Initial_Rate_Margin__c","LLC_BI__Initial_Rate_Period_Number__c","LLC_BI__Initial_Rate_Period_Type__c","LLC_BI__Interest_Rate_Margin_Indicator__c","LLC_BI__Interest_Rate_Margin_Percent__c","LLC_BI__Interest_Rate_Type__c","LLC_BI__Interest_Withdrawal_Required__c","LLC_BI__Lease_Type_Other__c","LLC_BI__Life_Expectancy_Factor__c","LLC_BI__Maximum_Balance_Tiered_Account__c","LLC_BI__Maximum_Rate_Indicator__c","LLC_BI__Maximum_Rate__c","LLC_BI__Minimum_Balance_Tiered_Account__c","LLC_BI__Minimum_Rate_Indicator__c","LLC_BI__Minimum_Rate__c","LLC_BI__Negotiated_Compounding_Frequency__c","LLC_BI__Notice_Account_Maturity_Type__c","LLC_BI__Number_of_Agents_Required__c","LLC_BI__Number_of_Lessees_Required__c","LLC_BI__Other_Distribution_Payment__c","LLC_BI__Other_Frequency_of_Distributions__c","LLC_BI__Overdraft_Consent_Indicator__c","LLC_BI__Owner_Deceased_Indicator__c","LLC_BI__Payment_Account_Number__c","LLC_BI__Periodic_Change_Limit_Indicator__c","LLC_BI__Periods_Between_Rate_Changes__c","LLC_BI__Permanent_Rate_Effective_Date__c","LLC_BI__Prevent_Automatic_Renewal__c","LLC_BI__Rate_Change_Percent__c","LLC_BI__Rate_Change_Period_Type__c","LLC_BI__Rate_Change_Period__c","LLC_BI__Rate_Disclosure_As_Of_Date__c","LLC_BI__Rate_Type__c","LLC_BI__Renewal_Interest_Rate_Type__c","LLC_BI__Renewal_Interest_Rate__c","LLC_BI__Security_Deposit_Amount__c","LLC_BI__Single_Life_Expectancy_Begins__c","LLC_BI__Size_of_Box__c","LLC_BI__Step_Interest_Rate__c","LLC_BI__Step_Rate_Period_Type__c","LLC_BI__Step_Rate_Period__c","LLC_BI__Tax_Year_of_First_Roth_Contribution__c","LLC_BI__Tiered_Interest_Rate__c","LLC_BI__Tiered_Margin_Percent__c","LLC_BI__Vault_Key_Description__c","LLC_BI__Is_Superseded_By__c","LLC_BI__Related_Deposit__c","Doc_Prep__c","Loan_Providing_Overdraft__c","Overdraft_Limit__c","Overdraft_Used__c","Overdraft_Availability__c","Number_of_times_OD_in_Last_12_months__c","Reg_O__c","Employee__c","LLC_BI__Mailing_City__c","Withdrawls_previous_12_months__c","Is_Demo_Deposit__c","Date_Account_Closed__c","Amount_Charged_Off__c","LLC_BI__Mailing_State__c","LLC_BI__Mailing_Zip_Code__c","LLC_BI__Number_of_Required_Signers__c","LLC_BI__Originating_Branch__c","Default_App__c","LLC_BI__Interest_Payment_Method_Type__c","LLC_BI__Term_Type__c","CD_Term_new__c","Override_Interest_Rate__c","Interest_Rate_Override__c","LLC_BI__Deposit_Rate_Structure__c","LLC_BI__Overdraft_Services__c","LLC_BI__Deposit_Account_Type__c","LLC_BI__E_Disclosures_And_Statement_Consent__c","LLC_BI__Electronic_Notice_Delivery_Consent__c","LLC_BI__Enable_Portal_Documents__c","LLC_BI__Exclude_Transaction_Account_Disclosure__c","LLC_BI__Routing_Number__c","WKDDP__Denial_Notice_Type__c","WKDDP__Joint_Owners_Have_ROS__c","WKDDP__MultiParty_Disclosure__c","WKDDP__Multiple_Party_Terms_Change__c","WKDDP__Temporary_Account_Agreement_Indictor__c","LLC_BI__Appointee_Capacity_Description__c","Initial_APY1__c","LLC_BI__Routing_Transit_Number__c","LLC_BI__Financial_Institution_Authorized_Signer__c","LLC_BI__Inherited_IRA__c","LLC_BI__Is_Booked__c","LLC_BI__Plan_Number__c","LLC_BI__TFA_Activity_Type__c","AutorabitExtId__c"
"a0D5w00000lngBuEAI","0055w00000BkiP4AAJ","","Checking9743","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","77416.36","","","0.5","","","2007-11-16","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9976JPD610307944","","849708842182","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngBvEAI","0055w00000BkiP4AAJ","","Checking2348","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","76451.36","","","0.5","","","2005-01-04","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9914JPD613762608","","497433269378","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngBwEAI","0055w00000BkiP4AAJ","","Checking9254","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","55254.36","","","0.5","","","2005-05-30","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9955JPD816082068","","816016877530","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngBxEAI","0055w00000BkiP4AAJ","","CD7088","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","127997.36","","","1.05","2014-10-22","","2009-05-29","Personal","Personal CD","Special CD","Open","Active","","","","","9938JPD510193725","","291971226519","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngByEAI","0055w00000BkiP4AAJ","","Savings1814","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","45160.36","","","0.5","","","2004-10-07","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9977JPD574682238","","999857074295","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngBzEAI","0055w00000BkiP4AAJ","","CD4765","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","250889.36","","","1.05","2015-07-22","","2008-07-22","Personal","Personal CD","Special CD","Open","Active","","","","","9950JPD979713766","","582065181074","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC0EAI","0055w00000BkiP4AAJ","","Savings1422","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","32787.36","","","0.5","","","2005-10-30","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9943JPD598143719","","498678378229","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC1EAI","0055w00000BkiP4AAJ","","Savings7889","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","164629.36","","","0.5","","","2009-05-11","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9980JPD158877412","","303195467696","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC2EAI","0055w00000BkiP4AAJ","","Savings8424","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","32445.36","","","0.5","","","2008-03-08","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9965JPD198996469","","565915299541","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC3EAI","0055w00000BkiP4AAJ","","Savings7905","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","179541.36","","","0.5","","","2004-10-30","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9969JPD235188485","","511038109829","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC4EAI","0055w00000BkiP4AAJ","","CD2051","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","85230.36","","","1.05","2015-06-03","","2013-08-21","Personal","Personal CD","Special CD","Open","Active","","","","","9983JPD632913307","","448033737234","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC5EAI","0055w00000BkiP4AAJ","","Savings1392","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","34640.36","","","0.5","","","2005-01-18","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9985JPD404953534","","884044770206","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC6EAI","0055w00000BkiP4AAJ","","CD2150","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","301777.36","","","1.05","2014-02-07","","2013-01-20","Personal","Personal CD","Special CD","Open","Active","","","","","9957JPD847478132","","140773259547","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","1.0","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC7EAI","0055w00000BkiP4AAJ","","Savings6610","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","65831.36","","","0.5","","","2008-01-11","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9984JPD696854614","","261929548690","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC8EAI","0055w00000BkiP4AAJ","","Savings3434","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","233233.36","","","0.5","","","2013-05-18","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9959JPD334972647","","875356957445","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngC9EAI","0055w00000BkiP4AAJ","","Savings4447","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","192933.36","","","0.5","","","2008-01-11","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9974JPD296463303","","786325364186","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCAEAY","0055w00000BkiP4AAJ","","Savings4575","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","306374.36","","","0.5","","","2004-06-26","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9954JPD770177494","","898732426696","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCBEAY","0055w00000BkiP4AAJ","","Savings9878","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","270134.36","","","0.5","","","2005-12-22","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9933JPD378510352","","908276750947","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCCEAY","0055w00000BkiP4AAJ","","Savings4418","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","223331.36","","","0.5","","","2011-12-10","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9951JPD162655923","","470926037558","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCDEAY","0055w00000BkiP4AAJ","","Savings1575","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","173648.36","","","0.5","","","2009-03-04","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9927JPD871150680","","142863783055","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCEEAY","0055w00000BkiP4AAJ","","Savings4592","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","123555.36","","","0.5","","","2004-08-07","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9993JPD601111031","","567069739250","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCFEAY","0055w00000BkiP4AAJ","","Savings9656","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","276768.36","","","0.5","","","2011-09-16","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9989JPD224705903","","879477030322","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCGEAY","0055w00000BkiP4AAJ","","CD7178","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","164364.36","","","1.05","2014-11-05","","2011-08-14","Personal","Personal CD","Special CD","Open","Active","","","","","9904JPD678893546","","414396766949","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","1.0","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCHEAY","0055w00000BkiP4AAJ","","Savings3029","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","41011.36","","","0.5","","","2008-04-04","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9999JPD469823791","","524185696951","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCIEAY","0055w00000BkiP4AAJ","","Savings5342","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","113507.36","","","0.5","","","2010-03-17","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9959JPD148190919","","681478370373","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCJEAY","0055w00000BkiP4AAJ","","Checking7192","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","48711.36","","","0.5","","","2009-01-29","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9999JPD140167439","","779271261483","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCKEAY","0055w00000BkiP4AAJ","","Savings9241","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","267893.36","","","0.5","","","2005-01-16","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9988JPD949746332","","397257739110","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCLEAY","0055w00000BkiP4AAJ","","Savings2361","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","58519.36","","","0.5","","","2004-06-16","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9923JPD678235587","","698049718516","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCMEAY","0055w00000BkiP4AAJ","","CD8981","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","290059.36","","","1.05","2015-07-24","","2007-12-26","Personal","Personal CD","Special CD","Open","Active","","","","","9950JPD459940805","","623872862561","","","","","","","1.1","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Fixed","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCNEAY","0055w00000BkiP4AAJ","","Checking4652","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","70394.36","","","0.5","","","2010-06-12","Personal","Personal Checking","Platinum Checking Account","Open","Active","","","","","9941JPD983119647","","423335984360","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCOEAY","0055w00000BkiP4AAJ","","Savings7005","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","190877.36","","","0.5","","","2011-10-04","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9937JPD849020695","","935364788019","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCPEAY","0055w00000BkiP4AAJ","","Savings1892","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","25678.36","","","0.5","","","2007-02-03","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9984JPD786723730","","226878650441","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
"a0D5w00000lngCQEAY","0055w00000BkiP4AAJ","","Savings3732","","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","2020-05-14T11:38:20.000Z","0055w00000BkiP4AAJ","","","","","","108294.36","","","0.5","","","2006-10-27","Personal","Personal Savings","Money Market Savings","Open","Active","","","","","9978JPD150568829","","727791590144","","","","","","","0.52","","","","","","","","false","","false","","false","","","","false","","","false","","","","","","","","false","","","","false","","Variable","false","","","","false","","","false","","","","","","","","false","false","","false","","","false","","","","","","","","","","","","","","","","","","","","false","","","","","","false","false","","","false","","","","","","","","","","","false","","","","","false","false","false","false","","","false","false","","false","","","","","false","false","","",""
